run,dataset_name,num_points,runtime,time,jitter
4,battleship_gaze,30,rpc_json,1.4867389999562874,0.00715647866896627
5,battleship_gaze,30,rpc_json,1.485576167004183,0.007074069638341279
6,battleship_gaze,30,rpc_json,1.4864364580134861,0.006731065896347552
7,battleship_gaze,30,rpc_json,1.4849238749593496,0.007041826841118437
8,battleship_gaze,30,rpc_json,1.4862593340221792,0.006649525816572195
9,battleship_gaze,30,rpc_json,1.4871083330363035,0.006744483178319891
0,battleship_gaze,60,rpc_json,2.8869060840224847,0.005120650767054168
1,battleship_gaze,60,rpc_json,2.887203458987642,0.004997894015794543
2,battleship_gaze,60,rpc_json,2.8866886670002714,0.004981999395588592
3,battleship_gaze,60,rpc_json,2.8885506670339964,0.0053498569519718295
4,battleship_gaze,60,rpc_json,2.886601875012275,0.005407194241293961
5,battleship_gaze,60,rpc_json,2.8869961249874905,0.0052347530786529635
6,battleship_gaze,60,rpc_json,2.886474500002805,0.005515570193684548
7,battleship_gaze,60,rpc_json,2.887200249999296,0.005176609019069296
8,battleship_gaze,60,rpc_json,2.884343500016257,0.005225420273522572
9,battleship_gaze,60,rpc_json,2.885306915966794,0.005234694416869573
0,battleship_gaze,120,rpc_json,5.719009082997218,0.0044934245440980255
1,battleship_gaze,120,rpc_json,5.723133958003018,0.004224133485740633
2,battleship_gaze,120,rpc_json,5.722877082997002,0.0048794714321985806
3,battleship_gaze,120,rpc_json,5.721389000013005,0.004767861407467216
4,battleship_gaze,120,rpc_json,5.7222879999899305,0.004564979085955604
5,battleship_gaze,120,rpc_json,5.721832083014306,0.004486593890291336
6,battleship_gaze,120,rpc_json,5.719217583013233,0.004212903471171009
7,battleship_gaze,120,rpc_json,5.718770708015654,0.00470123568929987
8,battleship_gaze,120,rpc_json,5.721555458963849,0.0043734030369721386
9,battleship_gaze,120,rpc_json,5.7218779170070775,0.004682682279350336
0,battleship_gaze,240,rpc_json,11.384839083009865,0.004092171241843681
1,battleship_gaze,240,rpc_json,11.38662129099248,0.004192727705935787
2,battleship_gaze,240,rpc_json,11.383542082970962,0.0041900453524961224
3,battleship_gaze,240,rpc_json,11.384243125037756,0.0041163905373360656
4,battleship_gaze,240,rpc_json,11.388051417015959,0.0039147275025231435
5,battleship_gaze,240,rpc_json,11.387619874964003,0.003955451808206723
6,battleship_gaze,240,rpc_json,11.385907082993072,0.004034028970718883
7,battleship_gaze,240,rpc_json,11.386433125007898,0.004241781437193641
8,battleship_gaze,240,rpc_json,11.388085167040117,0.004350689512374383
9,battleship_gaze,240,rpc_json,11.387877417029813,0.004245921276706652
0,tdbrain,100,rpc_json,1.0007983329705894,0.0012169823055782252
1,tdbrain,100,rpc_json,1.000382665952202,0.0013483813982166973
2,tdbrain,100,rpc_json,1.003963625000324,0.001316981715863335
3,tdbrain,100,rpc_json,1.0025496250018477,0.0018004025899549512
4,tdbrain,100,rpc_json,1.0035356669686735,0.0013032203486483982
5,tdbrain,100,rpc_json,1.0023364160442725,0.0014965577175053532
6,tdbrain,100,rpc_json,0.9999820420052856,0.0012702461767726786
7,tdbrain,100,rpc_json,1.002370041969698,0.0012254435571863488
8,tdbrain,100,rpc_json,1.001968875003513,0.0012368585605856423
9,tdbrain,100,rpc_json,1.0013612079783343,0.0011090317419897111
0,tdbrain,200,rpc_json,2.000555666978471,0.0013721499956406453
1,tdbrain,200,rpc_json,2.002468458027579,0.0011842921776500362
2,tdbrain,200,rpc_json,2.0020769159891643,0.0012224652646808248
3,tdbrain,200,rpc_json,2.0024477500119247,0.0011988596745928924
4,tdbrain,200,rpc_json,2.0009497919818386,0.0012347958999325403
5,tdbrain,200,rpc_json,2.0009360830299556,0.0013545988098229243
6,tdbrain,200,rpc_json,2.0023808329715393,0.0012406098036686602
7,tdbrain,200,rpc_json,2.003966166987084,0.0010486249529605349
8,tdbrain,200,rpc_json,2.0016544169629924,0.0016193329514487926
9,tdbrain,200,rpc_json,2.001828457985539,0.001139500468768742
0,tdbrain,400,rpc_json,4.00278816698119,0.0012278533948235368
1,tdbrain,400,rpc_json,4.001570250024088,0.001299322058439104
2,tdbrain,400,rpc_json,4.003651292005088,0.0013308058034444841
3,tdbrain,400,rpc_json,4.0021026660106145,0.0014225647297278182
4,tdbrain,400,rpc_json,4.0023178340052254,0.001386741541671264
5,tdbrain,400,rpc_json,4.00299583299784,0.001366962097304753
6,tdbrain,400,rpc_json,4.000858333020005,0.001509081704488431
7,tdbrain,400,rpc_json,4.001710875018034,0.001296484023084971
8,tdbrain,400,rpc_json,4.001944208983332,0.0014387082402776631
9,tdbrain,400,rpc_json,4.000702082994394,0.0011996944963533283
0,tdbrain,800,rpc_json,8.002221750037279,0.001324754928330989
1,tdbrain,800,rpc_json,8.002747584017925,0.001402153426112318
2,tdbrain,800,rpc_json,8.001640582981054,0.0012348517589417885
3,tdbrain,800,rpc_json,8.002077332988847,0.001288078029935934
4,tdbrain,800,rpc_json,8.003522542014252,0.0013774067974184744
5,tdbrain,800,rpc_json,8.002825375006068,0.001398101800375238
6,tdbrain,800,rpc_json,8.002363250008784,0.0015884251310322069
7,tdbrain,800,rpc_json,8.003686624986585,0.00217337558624657
8,tdbrain,800,rpc_json,8.006461291981395,0.002304254140462091
9,tdbrain,800,rpc_json,8.004280082997866,0.0021070088849383353
