run,dataset_name,num_points,runtime,time,jitter
2,tdbrain,200,rpc_avro,2.00161754200235,0.0021696307304314546
3,tdbrain,200,rpc_avro,2.0046401669969782,0.0025011459150053855
4,tdbrain,200,rpc_avro,2.0014897079672664,0.002093350340946787
5,tdbrain,200,rpc_avro,2.0037777919787914,0.00262322128525201
6,tdbrain,200,rpc_avro,2.0020772920106538,0.0023310191918750832
7,tdbrain,200,rpc_avro,2.002299709012732,0.00252890007934713
8,tdbrain,200,rpc_avro,2.003731750010047,0.0023353743726206876
9,tdbrain,200,rpc_avro,2.0005226660287008,0.0025009783599780734
0,tdbrain,400,rpc_avro,4.0024224579683505,0.0025543016806861374
1,tdbrain,400,rpc_avro,4.0041183329885826,0.0021216226706592066
2,tdbrain,400,rpc_avro,4.000486416975036,0.0023045628699840705
3,tdbrain,400,rpc_avro,4.0043826249893755,0.002315551928726407
4,tdbrain,400,rpc_avro,4.0028849999653175,0.0023843938955829904
5,tdbrain,400,rpc_avro,4.003236958000343,0.0019833743551445986
6,tdbrain,400,rpc_avro,4.004676667042077,0.002360768636832259
7,tdbrain,400,rpc_avro,4.0024738750071265,0.0021751819704022768
8,tdbrain,400,rpc_avro,4.002597083046567,0.002360914176515458
9,tdbrain,400,rpc_avro,4.003419124986976,0.0025560870781869294
0,tdbrain,800,rpc_avro,8.002339792030398,0.0023349917933679406
1,tdbrain,800,rpc_avro,8.005022083001677,0.0024642718957910282
2,tdbrain,800,rpc_avro,8.002005540998653,0.002146120295905752
3,tdbrain,800,rpc_avro,7.999911374994554,0.0024465633129791362
4,tdbrain,800,rpc_avro,8.003534334013239,0.002440972624453617
5,tdbrain,800,rpc_avro,8.003753374970984,0.002312982878939326
6,tdbrain,800,rpc_avro,8.003654958039988,0.002322907430042864
7,tdbrain,800,rpc_avro,8.004589541000314,0.002381755295610694
8,tdbrain,800,rpc_avro,8.001335457956884,0.0022655873293057184
9,tdbrain,800,rpc_avro,8.00329820800107,0.002161391438843235
