run,dataset_name,num_points,runtime,time,jitter
3,adhd_sin_h5,480,rpc_json,3.7703622090048157,0.002084507939335525
4,adhd_sin_h5,480,rpc_json,3.769943624996813,0.002020210171212435
5,adhd_sin_h5,480,rpc_json,3.7705905420007184,0.0017717790475974395
6,adhd_sin_h5,480,rpc_json,3.772645042001386,0.0018227041882330154
7,adhd_sin_h5,480,rpc_json,3.77084220899269,0.0022487349088431206
8,adhd_sin_h5,480,rpc_json,3.7703903329966124,0.002300308246906726
9,adhd_sin_h5,480,rpc_json,3.7715372500097146,0.0017744950201372346
0,battleship_gaze,30,rpc_json,1.4875039169855881,0.006611663456450464
1,battleship_gaze,30,rpc_json,1.4849459580000257,0.006461776275699853
2,battleship_gaze,30,rpc_json,1.4831832079944434,0.006754244199653503
3,battleship_gaze,30,rpc_json,1.4844084580108756,0.00677173300134221
