run,dataset_name,num_points,runtime,time,jitter
3,ADHD_SIN,480,ipc,3.769391333000385,0.0021013818802542807
4,ADHD_SIN,480,ipc,3.7701211249950575,0.001778540835615742
5,ADHD_SIN,480,ipc,3.7695380420045694,0.0017461796875707582
6,ADHD_SIN,480,ipc,3.76923895800428,0.00145055855359499
7,ADHD_SIN,480,ipc,3.7694312910025474,0.0016232665942796478
8,ADHD_SIN,480,ipc,3.769367125001736,0.001740568118028596
9,ADHD_SIN,480,ipc,3.7690513339912286,0.0011502111203968847
0,adhd_sin_h5,60,ipc,1.0005774160090368,0.001719737027243148
1,adhd_sin_h5,60,ipc,1.0036411659966689,0.0013240970807406327
2,adhd_sin_h5,60,ipc,1.0020884590048809,0.000953358790571966
3,adhd_sin_h5,60,ipc,1.0025700830010464,0.0020513462264132414
4,adhd_sin_h5,60,ipc,1.002777583009447,0.0009407183046342895
5,adhd_sin_h5,60,ipc,1.0018797499942593,0.0015094225968145024
6,adhd_sin_h5,60,ipc,1.002550874996814,0.001307024464738984
7,adhd_sin_h5,60,ipc,1.0033148750080727,0.0014999452440452462
8,adhd_sin_h5,60,ipc,1.0030259580089478,0.0015708168606421795
9,adhd_sin_h5,60,ipc,1.002927916997578,0.0009619010649776152
0,adhd_sin_h5,120,ipc,2.003134582992061,0.0011786046534575858
1,adhd_sin_h5,120,ipc,2.003302665994852,0.0016954686749319214
2,adhd_sin_h5,120,ipc,2.0002908330061473,0.0014435049968618923
3,adhd_sin_h5,120,ipc,2.003108584001893,0.0018279136767212689
4,adhd_sin_h5,120,ipc,2.0010970000003,0.0013740392999861922
5,adhd_sin_h5,120,ipc,2.0037307079910534,0.0017190284718680466
6,adhd_sin_h5,120,ipc,2.0032517920044484,0.001875223290247047
7,adhd_sin_h5,120,ipc,2.0028991250001127,0.0019062091061488476
8,adhd_sin_h5,120,ipc,2.0000805830059107,0.0019936972025462263
9,adhd_sin_h5,120,ipc,2.003523084000335,0.0013152360248434186
0,adhd_sin_h5,240,ipc,3.7703873749997,0.0015639344917288622
1,adhd_sin_h5,240,ipc,3.769473416992696,0.0017029363130581041
2,adhd_sin_h5,240,ipc,3.7668445000017527,0.0016430295973198959
3,adhd_sin_h5,240,ipc,3.7685655410023173,0.0018894619752597246
4,adhd_sin_h5,240,ipc,3.7679355000000214,0.001627300490416901
5,adhd_sin_h5,240,ipc,3.770216332995915,0.0014848299991572604
6,adhd_sin_h5,240,ipc,3.7701290840050206,0.002400620073647361
7,adhd_sin_h5,240,ipc,3.7704831669980194,0.0015321821501584453
8,adhd_sin_h5,240,ipc,3.7699097079894273,0.001443918650847365
9,adhd_sin_h5,240,ipc,3.770331541993073,0.001844701465959483
0,adhd_sin_h5,480,ipc,3.7692025829892373,0.0015340122196516289
1,adhd_sin_h5,480,ipc,3.7706716250104364,0.0017184775076867032
2,adhd_sin_h5,480,ipc,3.767702791999909,0.0016295036345012992
3,adhd_sin_h5,480,ipc,3.770167082999251,0.0015252886727428715
